id,amt,flow,inex,notes,ac1_id,ac2_id,trans_id
40000020666,1000.00,2,1,191188 cashAdminFee 40000011472,7,12,40000021001
40000020718,50000.00,2,3,cashPawned 191203,12,10,40000021061
40000020719,500.00,2,1,191203 cashAdminFee 40000011510,7,12,40000021062
40000020728,15000.00,2,3,CashWidth 40000001509,12,1,40000021071
40000020756,8000.00,2,3,LoanRepay(cash) 180928  40000011532,10,12,40000021106
40000020757,200.00,2,1,CashDon 180928 40000011533,6,12,40000021107
40000020758,22000.00,2,3,LoanRepay(cash) 181034  40000011534,10,12,40000021109
40000020759,300.00,2,1,CashDon 181034 40000011535,6,12,40000021110
40000020764,15000.00,2,3,LoanRepay(cash) 181180  40000011540,10,12,40000021117
40000020765,200.00,2,1,CashDon 181180 40000011541,6,12,40000021118
40000020785,27000.00,2,3,LoanRepay(cash) 190711  40000011556,10,12,40000021143
40000020786,200.00,2,1,CashDon 190711 40000011557,6,12,40000021144
40000020798,30000.00,2,3,cashPawned 191218,12,10,40000021156
40000020799,300.00,2,1,191218 cashAdminFee 40000011565,7,12,40000021157
40000020827,30000.00,2,3,cashPawned 191221,12,10,40000021191
40000020828,300.00,2,1,191221 cashAdminFee 40000011591,7,12,40000021192
40000020844,30000.00,2,3,CashWidth 40000001521,12,1,40000021208
40000020904,40000.00,2,3,LoanRepay(cash) 190466  40000011635,10,12,40000021275
40000020905,500.00,2,1,CashDon 190466 40000011636,6,12,40000021276
40000020906,20000.00,2,3,CashWidth 40000001528,12,1,40000021277
40000020916,5000.00,2,3,CashWidth 40000001529,12,1,40000021288
40000020925,7000.00,2,3,LoanRepay(cash) 181133  40000011650,10,12,40000021300
40000020926,200.00,2,1,CashDon 181133 40000011651,6,12,40000021301
40000021035,10000.00,2,3,CashWidth 40000001534,12,1,40000021437
40000021057,15000.00,2,3,Dep(cash)  40000011752,1,12,40000021460
40000021062,25000.00,2,3,LoanRepay(cash) 191169  40000011757,10,12,40000021467
40000021063,500.00,2,1,CashDon 191169 40000011758,6,12,40000021468
40000021064,10000.00,2,3,LoanRepay(cash) 190726  40000011759,10,12,40000021470
40000021065,200.00,2,1,CashDon 190726 40000011760,6,12,40000021471
40000021069,10000.00,2,3,CashWidth 40000001538,12,1,40000021475
40000021087,30000.00,2,3,LoanRepay(cash) 181229  40000011774,10,12,40000021498
40000021088,200.00,2,1,CashDon 181229 40000011775,6,12,40000021499
40000021108,60000.00,2,3,CashWidth 40000001551,12,1,40000021524
40000021145,30000.00,2,3,CashWidth 40000001556,12,1,40000021566
40000021179,40000.00,2,3,CashWidth 40000001561,12,1,40000021608
40000021244,60000.00,2,3,LoanRepay(cash) 190712  40000011881,10,12,40000021684
40000021245,400.00,2,1,CashDon 190712 40000011882,6,12,40000021685
40000021246,30000.00,2,3,LoanRepay(cash) 190914  40000011883,10,12,40000021687
40000021247,300.00,2,1,CashDon 190914 40000011884,6,12,40000021688
40000021248,30000.00,2,3,LoanRepay(cash) 190791  40000011885,10,12,40000021690
40000021249,400.00,2,1,CashDon 190791 40000011886,6,12,40000021691
40000021250,65000.00,2,3,LoanRepay(cash) 191090  40000011887,10,12,40000021693
40000021251,400.00,2,1,CashDon 191090 40000011888,6,12,40000021694
40000021313,50000.00,2,3,CashWidth 40000001573,12,1,40000021770
40000021522,1000000.00,2,3,CashWidth 40000001590,12,1,40000022011
40000021525,40000.00,2,3,LoanRepay(cash) 190229  40000012086,10,12,40000022015
40000021526,1000.00,2,1,CashDon 190229 40000012087,6,12,40000022016
40000021554,60000.00,2,3,Dep(cash)  40000012106,1,12,40000022049
40000021555,50000.00,2,3,LoanRepay(cash) 191203  40000012107,10,12,40000022051
40000021556,500.00,2,1,CashDon 191203 40000012108,6,12,40000022052
40000021577,8000.00,2,3,cashPawned 191354,12,10,40000022077
40000021578,100.00,2,1,191354 cashAdminFee 40000012127,7,12,40000022078
40000021611,50000.00,2,3,cashPawned 191362,12,10,40000022113
40000021612,500.00,2,1,191362 cashAdminFee 40000012151,7,12,40000022114
40000021626,100000.00,2,3,cashPawned 191364,12,10,40000022133
40000021627,1000.00,2,1,191364 cashAdminFee 40000012164,7,12,40000022134
40000021658,10000.00,2,3,Dep(cash)  40000012182,1,12,40000022169
40000021674,20000.00,2,3,LoanRepay(cash) 190263  40000012195,10,12,40000022190
40000021675,1000.00,2,1,CashDon 190263 40000012196,6,12,40000022191
40000021686,500000.00,2,3,Dep(cash)  40000012204,1,12,40000022203
40000021735,80000.00,2,3,CashWidth 40000001609,12,1,40000022266
40000021746,6000.00,2,3,LoanRepay(cash) 190973  40000012250,10,12,40000022280
40000021747,200.00,2,1,CashDon 190973 40000012251,6,12,40000022281
40000021748,60000.00,2,3,Dep(cash)  40000012252,1,12,40000022282
40000021750,70000.00,2,3,CashWidth 40000001612,12,1,40000022284
40000021755,60000.00,2,3,LoanRepay(cash) 191017  40000012255,10,12,40000022291
40000021756,1000.00,2,1,CashDon 191017 40000012256,6,12,40000022292
40000021757,12000.00,2,3,LoanRepay(cash) 190717  40000012257,10,12,40000022294
40000021758,200.00,2,1,CashDon 190717 40000012258,6,12,40000022295
40000021763,16000.00,2,3,LoanRepay(cash) 180906  40000012261,10,12,40000022301
40000021764,700.00,2,1,CashDon 180906 40000012262,6,12,40000022302
40000021765,4000.00,2,3,LoanRepay(cash) 181284  40000012263,10,12,40000022304
40000021766,300.00,2,1,CashDon 181284 40000012264,6,12,40000022305
40000021788,25000.00,2,3,LoanRepay(cash) 190375  40000012279,10,12,40000022333
40000021789,300.00,2,1,CashDon 190375 40000012280,6,12,40000022334
40000021790,32000.00,2,3,LoanRepay(cash) 190774  40000012281,10,12,40000022336
40000021791,300.00,2,1,CashDon 190774 40000012282,6,12,40000022337
40000021857,26000.00,2,3,CashWidth 40000001626,12,1,40000022420
40000021891,15000.00,2,3,LoanRepay(cash) 191084  40000012357,10,12,40000022464
40000021892,300.00,2,1,CashDon 191084 40000012358,6,12,40000022465
40000021895,15000.00,2,3,LoanRepay(cash) 190742  40000012360,10,12,40000022469
40000021896,300.00,2,1,CashDon 190742 40000012361,6,12,40000022470
40000021908,100000.00,2,3,cashPawned 191406,12,10,40000022484
40000021909,1000.00,2,1,191406 cashAdminFee 40000012369,7,12,40000022485
40000021949,15000.00,2,3,cashPawned 191417,12,10,40000022529
40000021950,200.00,2,1,191417 cashAdminFee 40000012389,7,12,40000022530
40000021958,40000.00,2,3,Dep(cash)  40000012394,1,12,40000022539
40000021969,30000.00,2,3,CashWidth 40000001642,12,1,40000022554
40000021974,20000.00,2,3,CashWidth 40000001645,12,1,40000022559
40000021979,65000.00,2,3,cashPawned 191423,12,10,40000022564
40000021980,700.00,2,1,191423 cashAdminFee 40000012406,7,12,40000022565
40000021989,40000.00,2,3,cashPawned 191426,12,10,40000022575
40000021990,400.00,2,1,191426 cashAdminFee 40000012412,7,12,40000022576
40000022015,35000.00,2,3,cashPawned 191430,12,10,40000022607
40000022016,400.00,2,1,191430 cashAdminFee 40000012432,7,12,40000022608
40000022093,9000.00,2,3,CashWidth 40000001656,12,1,40000022699
40000022172,20000.00,2,3,cashPawned 191468,12,10,40000022788
40000022173,200.00,2,1,191468 cashAdminFee 40000012542,7,12,40000022789
40000022178,27000.00,2,3,LoanRepay(cash) 190762  40000012545,10,12,40000022795
40000022179,200.00,2,1,CashDon 190762 40000012546,6,12,40000022796
40000022180,60000.00,2,3,Dep(cash)  40000012547,1,12,40000022797
40000022184,18000.00,2,3,cashPawned 191470,12,10,40000022802
40000022185,200.00,2,1,191470 cashAdminFee 40000012551,7,12,40000022803
40000022187,12000.00,2,3,cashPawned 191471,12,10,40000022805
40000022188,200.00,2,1,191471 cashAdminFee 40000012553,7,12,40000022806
40000022193,63000.00,2,3,cashPawned 191473,12,10,40000022812
40000022194,700.00,2,1,191473 cashAdminFee 40000012557,7,12,40000022813
40000022208,45000.00,2,3,LoanRepay(cash) 181305  40000012566,10,12,40000022830
40000022209,200.00,2,1,CashDon 181305 40000012567,6,12,40000022831
40000022214,100.00,2,1,CashPostage 40000012570,5,12,40000022836
40000022303,12000.00,2,3,cashPawned 191495,12,10,40000022939
40000022304,200.00,2,1,191495 cashAdminFee 40000012636,7,12,40000022940
40000022415,50000.00,2,3,LoanRepay(cash) 190058  40000012715,10,12,40000023073
40000022416,500.00,2,1,CashDon 190058 40000012716,6,12,40000023074
40000022423,20000.00,2,3,cashPawned 191514,12,10,40000023081
40000022424,200.00,2,1,191514 cashAdminFee 40000012721,7,12,40000023082
40000022439,10000.00,2,3,CashWidth 40000001686,12,1,40000023099
40000022449,23500.00,2,3,Dep(cash)  40000012739,1,12,40000023111
40000022452,5000.00,2,3,Dep(cash)  40000012741,1,12,40000023114
40000022457,50000.00,2,3,cashPawned 191521,12,10,40000023119
40000022458,500.00,2,1,191521 cashAdminFee 40000012744,7,12,40000023120
40000022492,45000.00,2,3,Dep(cash)  40000012773,1,12,40000023161
40000022581,22000.00,2,3,LoanRepay(cash) 181071  40000012836,10,12,40000023266
40000022582,200.00,2,1,CashDon 181071 40000012837,6,12,40000023267
40000022583,100.00,2,1,CashPostage 40000012838,5,12,40000023268
40000022600,50000.00,2,3,LoanRepay(cash) 191362  40000012852,10,12,40000023290
40000022601,200.00,2,1,CashDon 191362 40000012853,6,12,40000023291
40000022602,30000.00,2,3,Dep(cash)  40000012854,1,12,40000023292
40000022640,75000.00,2,3,cashPawned 191547,12,10,40000023336
40000022641,800.00,2,1,191547 cashAdminFee 40000012881,7,12,40000023337
40000022714,20000.00,2,3,LoanRepay(cash) 190625  40000012938,10,12,40000023429
40000022715,500.00,2,1,CashDon 190625 40000012939,6,12,40000023430
40000022720,25000.00,2,3,LoanRepay(cash) 190523  40000012944,10,12,40000023438
40000022721,400.00,2,1,CashDon 190523 40000012945,6,12,40000023439
40000022742,35000.00,2,3,cashPawned 191565,12,10,40000023465
40000022743,400.00,2,1,191565 cashAdminFee 40000012961,7,12,40000023466
40000022756,4000.00,2,3,CashWidth 40000001712,12,1,40000023481
40000022769,15000.00,2,3,CashWidth 40000001713,12,1,40000023495
40000022796,18000.00,2,3,cashPawned 191579,12,10,40000023523
40000022797,200.00,2,1,191579 cashAdminFee 40000012997,7,12,40000023524
40000022798,30000.00,2,3,CashWidth 40000001715,12,1,40000023525
40000022806,10000.00,2,3,cashPawned 191581,12,10,40000023534
40000022807,100.00,2,1,191581 cashAdminFee 40000013001,7,12,40000023535
40000022845,15000.00,2,3,cashPawned 191588,12,10,40000023584
40000022846,200.00,2,1,191588 cashAdminFee 40000013032,7,12,40000023585
40000022873,12000.00,2,3,LoanRepay(cash) 190083  40000013052,10,12,40000023616
40000022874,200.00,2,1,CashDon 190083 40000013053,6,12,40000023617
40000022878,2000.00,2,3,Dep(cash)  40000013056,1,12,40000023621
40000022898,15340.00,2,3,Dep(cash)  40000013071,1,12,40000023644
40000022901,25000.00,2,3,CashWidth 40000001722,12,1,40000023647
40000022923,50000.00,2,3,LoanRepay(cash) 190687  40000013088,10,12,40000023673
40000022924,1000.00,2,1,CashDon 190687 40000013089,6,12,40000023674
40000022939,65000.00,2,3,LoanRepay(cash) 191423  40000013098,10,12,40000023692
40000022940,300.00,2,1,CashDon 191423 40000013099,6,12,40000023693
40000022950,10000.00,2,3,cashPawned 191609,12,10,40000023704
40000022951,100.00,2,1,191609 cashAdminFee 40000013108,7,12,40000023705
40000022956,15000.00,2,3,Dep(cash)  40000013112,1,12,40000023711
40000022957,34000.00,2,3,cashPawned 191611,12,10,40000023712
40000022958,400.00,2,1,191611 cashAdminFee 40000013113,7,12,40000023713
40000022961,70000.00,2,3,cashPawned 191612,12,10,40000023717
40000022962,700.00,2,1,191612 cashAdminFee 40000013116,7,12,40000023718
40000022963,1000.00,2,3,Dep(cash)  40000013117,1,12,40000023719
40000022989,450000.00,2,3,CashWidth 40000001729,12,1,40000023751
40000023007,55000.00,2,3,cashPawned 191618,12,10,40000023772
40000023008,600.00,2,1,191618 cashAdminFee 40000013151,7,12,40000023773
40000023013,20000.00,2,3,LoanRepay(cash) 191514  40000013155,10,12,40000023780
40000023014,200.00,2,1,CashDon 191514 40000013156,6,12,40000023781
40000023015,12000.00,2,3,LoanRepay(cash) 191495  40000013157,10,12,40000023783
40000023016,100.00,2,1,CashDon 191495 40000013158,6,12,40000023784
40000023023,65000.00,2,3,cashPawned 191623,12,10,40000023791
40000023024,700.00,2,1,191623 cashAdminFee 40000013163,7,12,40000023792
40000023033,4000.00,2,3,CashWidth 40000001734,12,1,40000023803
40000023044,12500.00,2,3,cashPawned 191627,12,10,40000023816
40000023045,200.00,2,1,191627 cashAdminFee 40000013175,7,12,40000023817
40000023075,80000.00,2,3,LoanRepay(cash) 190428  40000013201,10,12,40000023856
40000023076,2000.00,2,1,CashDon 190428 40000013202,6,12,40000023857
40000023187,5000.00,2,3,CashWidth 40000001744,12,1,40000023987
40000023192,5000.00,2,3,CashWidth 40000001745,12,1,40000023992
40000023208,20000.00,2,3,LoanRepay(cash) 181079  40000013296,10,12,40000024013
40000023209,200.00,2,1,CashDon 181079 40000013297,6,12,40000024014
40000023210,100.00,2,1,CashPostage 40000013298,5,12,40000024015
40000023269,8000.00,2,3,LoanRepay(cash) 190215  40000013339,10,12,40000024083
40000023270,200.00,2,1,CashDon 190215 40000013340,6,12,40000024084
40000023325,50000.00,2,3,CashWidth 40000001759,12,1,40000024151
40000023334,30000.00,2,3,CashWidth 40000001761,12,1,40000024160
40000023343,10000.00,2,3,cashPawned 191684,12,10,40000024169
40000023344,100.00,2,1,191684 cashAdminFee 40000013391,7,12,40000024170
40000023426,30000.00,2,3,LoanRepay(cash) 191221  40000013453,10,12,40000024265
40000023427,500.00,2,1,CashDon 191221 40000013454,6,12,40000024266
40000023503,6000.00,2,3,cashPawned 191709,12,10,40000024354
40000023504,100.00,2,1,191709 cashAdminFee 40000013508,7,12,40000024355
40000023510,40000.00,2,3,LoanRepay(cash) 181220  40000013511,10,12,40000024362
40000023511,900.00,2,1,CashDon 181220 40000013512,6,12,40000024363
40000023512,100.00,2,1,CashPostage 40000013513,5,12,40000024364
40000023576,18000.00,2,3,cashPawned 191724,12,10,40000024436
40000023577,200.00,2,1,191724 cashAdminFee 40000013559,7,12,40000024437
40000023607,70000.00,2,3,LoanRepay(cash) 190217  40000013579,10,12,40000024473
40000023608,500.00,2,1,CashDon 190217 40000013580,6,12,40000024474
40000023614,30000.00,2,3,LoanRepay(cash) 190224  40000013585,10,12,40000024482
40000023615,500.00,2,1,CashDon 190224 40000013586,6,12,40000024483
40000023694,12000.00,2,3,LoanRepay(cash) 190339  40000013642,10,12,40000024573
40000023695,250.00,2,1,CashDon 190339 40000013643,6,12,40000024574
40000023726,15000.00,2,3,LoanRepay(cash) 191417  40000013667,10,12,40000024610
40000023727,200.00,2,1,CashDon 191417 40000013668,6,12,40000024611
40000023728,28000.00,2,3,cashPawned 191756,12,10,40000024612
40000023729,300.00,2,1,191756 cashAdminFee 40000013669,7,12,40000024613
40000023762,2000.00,2,3,CashWidth 40000001800,12,1,40000024650
40000023765,55000.00,2,3,LoanRepay(cash) 190142  40000013695,10,12,40000024654
40000023766,500.00,2,1,CashDon 190142 40000013696,6,12,40000024655
40000023772,100000.00,2,3,Dep(cash)  40000013701,1,12,40000024661
40000023829,2000.00,2,3,CashWidth 40000001803,12,1,40000024731
40000023850,50000.00,2,3,cashPawned 191779,12,10,40000024753
40000023851,500.00,2,1,191779 cashAdminFee 40000013759,7,12,40000024754
40000023852,10000.00,2,3,Dep(cash)  40000013760,1,12,40000024755
40000023885,34000.00,2,3,LoanRepay(cash) 191611  40000013791,10,12,40000024801
40000023886,500.00,2,1,CashDon 191611 40000013792,6,12,40000024802
40000023887,27000.00,2,3,LoanRepay(cash) 190688  40000013793,10,12,40000024804
40000023888,500.00,2,1,CashDon 190688 40000013794,6,12,40000024805
40000023889,5000.00,2,3,cashPawned 191780,12,10,40000024806
40000023890,100.00,2,1,191780 cashAdminFee 40000013795,7,12,40000024807
40000023897,28000.00,2,3,LoanRepay(cash) 191134  40000013802,10,12,40000024816
40000023898,500.00,2,1,CashDon 191134 40000013803,6,12,40000024817
40000023927,35000.00,2,3,cashPawned 191790,12,10,40000024848
40000023928,400.00,2,1,191790 cashAdminFee 40000013819,7,12,40000024849
40000024048,12500.00,2,3,LoanRepay(cash) 191627  40000013908,10,12,40000024997
40000024049,100.00,2,1,CashDon 191627 40000013909,6,12,40000024998
40000024052,34000.00,2,3,LoanRepay(cash) 190350  40000013911,10,12,40000025002
40000024053,1000.00,2,1,CashDon 190350 40000013912,6,12,40000025003
40000024054,5000.00,2,3,LoanRepay(cash) 191780  40000013913,10,12,40000025005
40000024055,200.00,2,1,CashDon 191780 40000013914,6,12,40000025006
40000024105,100000.00,2,3,LoanRepay(cash) 191364  40000013955,10,12,40000025069
40000024106,1000.00,2,1,CashDon 191364 40000013956,6,12,40000025070
40000024107,65000.00,2,3,LoanRepay(cash) 191623  40000013957,10,12,40000025072
40000024108,1000.00,2,1,CashDon 191623 40000013958,6,12,40000025073
40000024148,25000.00,2,3,cashPawned 191828,12,10,40000025121
40000024149,300.00,2,1,191828 cashAdminFee 40000013986,7,12,40000025122
40000024172,40000.00,2,3,LoanRepay(cash) 190184  40000014000,10,12,40000025148
40000024173,1400.00,2,1,CashDon 190184 40000014001,6,12,40000025149
40000024174,24000.00,2,3,LoanRepay(cash) 190198  40000014002,10,12,40000025151
40000024175,1400.00,2,1,CashDon 190198 40000014003,6,12,40000025152
40000024176,100.00,2,1,CashPostage 40000014004,5,12,40000025153
40000024177,100.00,2,1,CashPostage 40000014005,5,12,40000025154
40000024182,100000.00,2,3,cashPawned 191839,12,10,40000025159
40000024183,1000.00,2,1,191839 cashAdminFee 40000014008,7,12,40000025160
40000024203,10000.00,2,3,LoanRepay(cash) 191581  40000014024,10,12,40000025184
40000024204,100.00,2,1,CashDon 191581 40000014025,6,12,40000025185
40000024222,50000.00,2,3,cashPawned 191847,12,10,40000025207
40000024223,500.00,2,1,191847 cashAdminFee 40000014037,7,12,40000025208
40000024233,8000.00,2,3,LoanRepay(cash) 190146  40000014044,10,12,40000025219
40000024234,300.00,2,1,CashDon 190146 40000014045,6,12,40000025220
40000024235,100.00,2,1,CashPostage 40000014046,5,12,40000025221
40000024240,10000.00,2,3,CashWidth 40000001833,12,1,40000025228
40000024253,2000.00,2,3,CashWidth 40000001835,12,1,40000025241
40000024266,36000.00,2,3,cashPawned 191855,12,10,40000025254
40000024267,400.00,2,1,191855 cashAdminFee 40000014064,7,12,40000025255
40000024320,35000.00,2,3,cashPawned 191870,12,10,40000025313
40000024321,400.00,2,1,191870 cashAdminFee 40000014099,7,12,40000025314
40000024354,90000.00,2,3,cashPawned 191880,12,10,40000025352
40000024355,900.00,2,1,191880 cashAdminFee 40000014120,7,12,40000025353
40000024366,40000.00,2,3,CashWidth 40000001847,12,1,40000025365
40000024404,10000.00,2,3,LoanRepay(cash) 191684  40000014152,10,12,40000025409
40000024405,100.00,2,1,CashDon 191684 40000014153,6,12,40000025410
40000024406,34000.00,2,3,LoanRepay(cash) 190989  40000014154,10,12,40000025412
40000024407,500.00,2,1,CashDon 190989 40000014155,6,12,40000025413
40000024412,10000.00,2,3,cashPawned 191895,12,10,40000025418
40000024413,100.00,2,1,191895 cashAdminFee 40000014157,7,12,40000025419
40000024414,28000.00,2,3,cashPawned 191896,12,10,40000025420
40000024415,300.00,2,1,191896 cashAdminFee 40000014158,7,12,40000025421
40000024422,100000.00,2,3,LoanRepay(cash) 190803  40000014161,10,12,40000025429
40000024423,1500.00,2,1,CashDon 190803 40000014162,6,12,40000025430
40000024426,65000.00,2,3,LoanRepay(cash) 190068  40000014164,10,12,40000025434
40000024427,600.00,2,1,CashDon 190068 40000014165,6,12,40000025435
40000024428,28500.00,2,3,LoanRepay(cash) 190080  40000014166,10,12,40000025437
40000024429,400.00,2,1,CashDon 190080 40000014167,6,12,40000025438
40000024430,100.00,2,1,CashPostage 40000014168,5,12,40000025439
40000024431,100.00,2,1,CashPostage 40000014169,5,12,40000025440
40000024482,55000.00,2,3,cashPawned 191910,12,10,40000025498
40000024483,600.00,2,1,191910 cashAdminFee 40000014201,7,12,40000025499
40000024486,70000.00,2,3,cashPawned 191912,12,10,40000025502
40000024487,700.00,2,1,191912 cashAdminFee 40000014203,7,12,40000025503
40000024501,6000.00,2,3,CashWidth 40000001863,12,1,40000025519
40000024518,30000.00,2,3,cashPawned 191914,12,10,40000025542
40000024519,300.00,2,1,191914 cashAdminFee 40000014224,7,12,40000025543
40000024526,28000.00,2,3,cashPawned 191917,12,10,40000025550
40000024527,300.00,2,1,191917 cashAdminFee 40000014228,7,12,40000025551
40000024534,40000.00,2,3,cashPawned 191919,12,10,40000025558
40000024535,400.00,2,1,191919 cashAdminFee 40000014233,7,12,40000025559
40000024698,10000.00,2,3,Dep(cash)  40000014339,1,12,40000025741
40000024699,12000.00,2,3,cashPawned 191952,12,10,40000025742
40000024700,200.00,2,1,191952 cashAdminFee 40000014340,7,12,40000025743
40000024717,86000.00,2,3,cashPawned 191955,12,10,40000025765
40000024718,900.00,2,1,191955 cashAdminFee 40000014355,7,12,40000025766
40000024740,26000.00,2,3,LoanRepay(cash) 181119  40000014370,10,12,40000025794
40000024741,1500.00,2,1,CashDon 181119 40000014371,6,12,40000025795
40000024742,100.00,2,1,CashPostage 40000014372,5,12,40000025796
40000024743,30000.00,2,3,LoanRepay(cash) 181382  40000014373,10,12,40000025798
40000024744,1500.00,2,1,CashDon 181382 40000014374,6,12,40000025799
40000024745,100.00,2,1,CashPostage 40000014375,5,12,40000025800
40000024812,15000.00,2,3,cashPawned 191973,12,10,40000025878
40000024813,200.00,2,1,191973 cashAdminFee 40000014422,7,12,40000025879
40000024826,40000.00,2,3,cashPawned 191976,12,10,40000025893
40000024827,400.00,2,1,191976 cashAdminFee 40000014431,7,12,40000025894
40000024853,31000.00,2,3,cashPawned 191981,12,10,40000025923
40000024854,400.00,2,1,191981 cashAdminFee 40000014448,7,12,40000025924
40000024932,130000.00,2,3,Dep(cash)  40000014506,1,12,40000026012
40000024945,4000.00,2,3,CashWidth 40000001920,12,1,40000026026
40000024975,50000.00,2,3,Dep(cash)  40000014541,1,12,40000026066
40000024992,12000.00,2,3,LoanRepay(cash) 190948  40000014550,10,12,40000026085
40000024993,400.00,2,1,CashDon 190948 40000014551,6,12,40000026086
40000024996,61000.00,2,3,cashPawned 191999,12,10,40000026090
40000024997,700.00,2,1,191999 cashAdminFee 40000014554,7,12,40000026091
40000025031,100000.00,2,3,LoanRepay(cash) 191188  40000014579,10,12,40000026131
40000025032,2000.00,2,1,CashDon 191188 40000014580,6,12,40000026132
40000025213,10000.00,2,3,CashWidth 40000001945,12,1,40000026343
40000025281,55000.00,2,3,LoanRepay(cash) 191910  40000014747,10,12,40000026421
40000025282,0.01,2,1,CashDon 191910 40000014748,6,12,40000026422
40000025336,40000.00,2,3,cashPawned 192060,12,10,40000026489
40000025337,400.00,2,1,192060 cashAdminFee 40000014791,7,12,40000026490
40000025346,60000.00,2,3,cashPawned 192064,12,10,40000026500
40000025347,600.00,2,1,192064 cashAdminFee 40000014797,7,12,40000026501
40000025376,40000.00,2,3,LoanRepay(cash) 190766  40000014817,10,12,40000026535
40000025377,500.00,2,1,CashDon 190766 40000014818,6,12,40000026536
40000025420,28000.00,2,3,LoanRepay(cash) 191896  40000014846,10,12,40000026585
40000025421,500.00,2,1,CashDon 191896 40000014847,6,12,40000026586
40000025428,70000.00,2,3,cashPawned 192079,12,10,40000026593
40000025429,700.00,2,1,192079 cashAdminFee 40000014854,7,12,40000026594
40000025481,103000.00,2,3,Dep(cash)  40000014885,1,12,40000026648
40000025593,10000.00,2,3,cashPawned 192112,12,10,40000026776
40000025594,100.00,2,1,192112 cashAdminFee 40000014961,7,12,40000026777
40000025690,53000.00,2,3,cashPawned 192132,12,10,40000026891
40000025691,600.00,2,1,192132 cashAdminFee 40000015026,7,12,40000026892
40000025781,28000.00,2,3,LoanRepay(cash) 191756  40000015087,10,12,40000026999
40000025782,200.00,2,1,CashDon 191756 40000015088,6,12,40000027000
40000025783,47000.00,2,3,cashPawned 192150,12,10,40000027001
40000025784,500.00,2,1,192150 cashAdminFee 40000015089,7,12,40000027002
40000025887,14000.00,2,3,LoanRepay(cash) 190966  40000015156,10,12,40000027117
40000025888,1000.00,2,1,CashDon 190966 40000015157,6,12,40000027118
40000025894,20000.00,2,3,CashWidth 40000002037,12,1,40000027125
40000025990,40000.00,2,3,LoanRepay(cash) 190443  40000015224,10,12,40000027235
40000025991,300.00,2,1,CashDon 190443 40000015225,6,12,40000027236
40000026027,30000.00,2,3,LoanRepay(cash) 190805  40000015247,10,12,40000027277
40000026028,500.00,2,1,CashDon 190805 40000015248,6,12,40000027278
40000026029,10000.00,2,3,cashPawned 192202,12,10,40000027279
40000026030,100.00,2,1,192202 cashAdminFee 40000015249,7,12,40000027280
40000026039,11000.00,2,3,Dep(cash)  40000015255,1,12,40000027290
40000026040,18000.00,2,3,LoanRepay(cash) 191724  40000015256,10,12,40000027292
40000026041,500.00,2,1,CashDon 191724 40000015257,6,12,40000027293
40000026078,10000.00,2,3,CashWidth 40000002051,12,1,40000027333
40000026083,23000.00,2,3,cashPawned 192215,12,10,40000027339
40000026084,300.00,2,1,192215 cashAdminFee 40000015282,7,12,40000027340
40000026086,16000.00,2,3,Dep(cash)  40000015283,1,12,40000027342
40000026124,37000.00,2,3,Dep(cash)  40000015313,1,12,40000027388
40000026156,29000.00,2,3,cashPawned 192233,12,10,40000027422
40000026157,300.00,2,1,192233 cashAdminFee 40000015331,7,12,40000027423
40000026170,6000.00,2,3,cashPawned 192239,12,10,40000027437
40000026171,100.00,2,1,192239 cashAdminFee 40000015339,7,12,40000027438
40000026172,30000.00,2,3,LoanRepay(cash) 190230  40000015340,10,12,40000027440
40000026173,300.00,2,1,CashDon 190230 40000015341,6,12,40000027441
40000026202,200.00,2,1,CashDon 190230 40000015359,6,12,40000027475
40000026208,16000.00,2,3,CashWidth 40000002065,12,1,40000027481
40000026212,35500.00,2,3,cashPawned 192247,12,10,40000027485
40000026213,400.00,2,1,192247 cashAdminFee 40000015364,7,12,40000027486
40000026278,20000.00,2,3,CashWidth 40000002083,12,1,40000027557
40000026311,31000.00,2,3,cashPawned 192274,12,10,40000027591
40000026312,400.00,2,1,192274 cashAdminFee 40000015420,7,12,40000027592
40000026313,40000.00,2,3,cashPawned 192275,12,10,40000027593
40000026314,400.00,2,1,192275 cashAdminFee 40000015421,7,12,40000027594
40000026338,11000.00,2,3,CashWidth 40000002090,12,1,40000027621
40000026339,50000.00,2,3,cashPawned 192282,12,10,40000027622
40000026340,500.00,2,1,192282 cashAdminFee 40000015434,7,12,40000027623
40000026351,25000.00,2,3,LoanRepay(cash) 190432  40000015442,10,12,40000027637
40000026352,600.00,2,1,CashDon 190432 40000015443,6,12,40000027638
40000026381,50000.00,2,3,cashPawned 192294,12,10,40000027669
40000026382,500.00,2,1,192294 cashAdminFee 40000015461,7,12,40000027670
40000026408,15000.00,2,3,Dep(cash)  40000015477,1,12,40000027699
40000026437,15000.00,2,3,cashPawned 192306,12,10,40000027732
40000026438,200.00,2,1,192306 cashAdminFee 40000015495,7,12,40000027733
40000026486,10000.00,2,3,LoanRepay(cash) 192112  40000015521,10,12,40000027789
40000026487,200.00,2,1,CashDon 192112 40000015522,6,12,40000027790
40000026490,6000.00,2,3,LoanRepay(cash) 192239  40000015525,10,12,40000027795
40000026491,200.00,2,1,CashDon 192239 40000015526,6,12,40000027796
40000026559,100000.00,2,3,CashWidth 40000002143,12,1,40000027878
40000026570,10000.00,2,3,CashWidth 40000002151,12,1,40000027890
